0.0,133.1340654994146,0.11721703258909455,0.19615301102483665,125.93150334295903,0.10000000000000014,0.20000000000000043,118.87581690935426,0.10000000000000012,0.20000000000000037,111.95335825276064,0.10000000000000012,0.20000000000000034,105.15073713231205,0.1000000000000001,0.2000000000000003,98.45479511112315,0.10000000000000009,0.20000000000000026,91.85258010367961,0.10000000000000009,0.20000000000000023,85.3313213223776,0.10000000000000007,0.20000000000000018,78.8784045747511,0.10000000000000006,0.20000000000000018,72.48134786360428,0.10000000000000005,0.20000000000000012,140.0,0.99999998,1e-08,139.9983454930371,0.9999999799999999,1.0000000000266829e-08,50.0,0.09999999999999987,0.2000000000000002,50.00541750833047,0.09999999999999987,0.2000000000000002
0.001,135.1249968302049,0.14120242795045368,0.19101217254334318,127.90298639014063,0.1025887156035349,0.19924891801241143,121.14305991511556,0.1001833141085258,0.19994657836231994,114.38486858938647,0.10001312295223541,0.19999618841457575,107.6285715244935,0.10000093944664219,0.19999972799075255,100.87421385414167,0.10000006723831854,0.19999998059158589,94.12173946701598,0.10000000481042877,0.19999999861562198,87.37100344167825,0.10000000034396204,0.19999999990129755,80.62178423003611,0.10000000002457848,0.19999999999296655,73.87379561417916,0.10000000000175512,0.19999999999949916,140.0,0.99999998,1e-08,139.99882523298774,0.9999999799999999,1e-08,50.0,0.10000000000163023,0.1999999999995349,50.00575442952847,0.10000000000163023,0.1999999999995349
0.003,137.21991360368233,0.16613297399663243,0.1837587602117754,128.68713700094824,0.11271916507854524,0.1982623280381552,121.86850911954292,0.10184906838093088,0.19972378097905338,115.04976747127023,0.10025713539743397,0.19995967759871558,108.23088276281737,0.10003531589008388,0.19999435007413063,101.41182470961002,0.10000479706046092,0.19999922434918035,94.59256199765717,0.1000006478735782,0.19999989461957834,87.77306229648612,0.10000008723720019,0.19999998576016947,80.95329231213293,0.10000001172816404,0.19999999808123256,74.13321787886298,0.10000000157544547,0.19999999974183463,140.0,0.99999998,1e-08,139.9993300609502,0.9999999799999999,1e-08,50.0,0.10000000151783954,0.19999999975125773,50.005816974693914,0.10000000151783954,0.19999999975125773
0.007,136.76596464287437,0.2083576590743984,0.161130371581749,130.22505242706615,0.1471998039015727,0.19799521335036824,122.11379832843897,0.11243515245541866,0.19937318215584193,115.27268421903051,0.10312163049203439,0.19982215388860491,108.43115673248879,0.10076383998134704,0.19995361537355694,101.58921030890865,0.10018431726822696,0.19998841058983244,94.7468393287162,0.10004428282789984,0.19999717025280167,87.90403811722739,0.10001058658294262,0.1999993177397054,81.06080095252136,0.10000252389403994,0.19999983665327004,74.21712207082494,0.10000060076961588,0.1999999610441834,140.0,0.99999998,1e-08,139.99922066940428,0.99999998,1.0000000000082004e-08,50.0,0.10000058965343155,0.1999999617632789,50.0058372028662,0.10000058965343155,0.1999999617632789
0.015,136.73809181258193,0.26888213398903144,0.1190447576654275,132.6315757443188,0.19485269684813417,0.1777690883559593,125.59362165689146,0.15850404754131692,0.1995930908989497,116.82494262423637,0.13076375586754796,0.20309510991097393,109.8096529630408,0.11214501972684184,0.20112972907543294,102.80606862543142,0.10479552509583086,0.20042839019252753,95.80214133553413,0.10188949323487272,0.20016432524280944,88.79785149541726,0.10073782872752653,0.20006342464328392,81.79317951046788,0.10028748857200086,0.20002456348900882,74.78810578747976,0.10011224478439745,0.20000953145128192,140.0,0.99999998,1e-08,139.99921395270138,0.99999998,1.0000000000002444e-08,50.0,0.10011122212804148,0.20000944376593294,50.005974865346396,0.10011122212804148,0.20000944376593294
0.031,136.74102637543805,0.35094195474616363,0.06560842604007935,134.03394954741802,0.26326479468690867,0.12576369651439048,129.85272395361403,0.21604864173412763,0.16591196080569556,124.18718169974454,0.1846129682922916,0.18934474676933938,116.72208407373083,0.16455092503714377,0.20121462978597557,108.11421904851257,0.14976680042549576,0.20682744758320568,99.14492068744066,0.13508185774962989,0.207256125616927,91.1326285546199,0.11890348726596878,0.20345709187777294,83.70644634068306,0.11087655357655067,0.20197773730913665,76.27982873063662,0.10626454472950929,0.20113444851489146,140.0,0.99999998,1e-08,139.99921465986512,0.99999998,1e-08,50.0,0.10623751836280004,0.2011295326281061,50.0063345210081,0.10623751836280004,0.2011295326281061
0.063,136.17843825284316,0.4710751517977732,0.02098648915326018,134.08888735799425,0.3610587498433043,0.054012972560946185,130.97569538738517,0.30696428642566076,0.0896286913061658,127.03040313653287,0.2683062406606685,0.12144200024944848,122.2577165134409,0.23954514759716733,0.1469757916123959,116.64532414773264,0.21745249455690696,0.16660429280950995,110.15702784664359,0.19929076466728646,0.18147212966045362,102.66099835151611,0.18495154040219447,0.19125813312104845,94.1861792564318,0.17372402861224942,0.19831314567145375,84.92154339170585,0.1646660470737593,0.2032724869895858,140.0,0.99999998,1e-08,139.99907908875437,0.99999998,1.0000000000008069e-08,50.0,0.16420898097174932,0.20311501975141416,50.00848041657132,0.16420898097174932,0.20311501975141416
0.127,132.58111422264437,0.9359999729892966,0.002537951054212159,130.40868874836065,0.52931177565285,0.007385047621653911,126.86860610477633,0.4484493926356819,0.01587404089934091,122.41011480692657,0.4061271126521703,0.02715906884725906,117.22192614906257,0.3756524862230831,0.0402265219216872,111.37532320842558,0.35102660904656374,0.05410467912637821,104.90383190511001,0.3298735746698903,0.06818623642469886,97.81528418780123,0.3112676707908243,0.08183837477172562,90.10235062916264,0.2948709912617858,0.09476057823717507,81.7613946022306,0.28032485417320946,0.10675830621832454,140.0,0.99999998,1e-08,139.9982122151637,0.99999998,1.0000000000013308e-08,50.0,0.2791045535978217,0.10664264617646182,50.00776796599756,0.2791045535978217,0.10664264617646182
0.255,132.58111422264437,0.9359999729892966,0.002537951054212159,130.40868874836065,0.52931177565285,0.007385047621653911,126.86860610477633,0.4484493926356819,0.01587404089934091,122.41011480692657,0.4061271126521703,0.02715906884725906,117.22192614906257,0.3756524862230831,0.0402265219216872,111.37532320842558,0.35102660904656374,0.05410467912637821,104.90383190511001,0.3298735746698903,0.06818623642469886,97.81528418780123,0.3112676707908243,0.08183837477172562,90.10235062916264,0.2948709912617858,0.09476057823717507,81.7613946022306,0.28032485417320946,0.10675830621832454,140.0,0.99999998,1e-08,139.9982122151637,0.99999998,1.0000000000013308e-08,50.0,0.2791045535978217,0.10664264617646182,50.00776796599756,0.2791045535978217,0.10664264617646182
0.255,129.31385944334951,0.997178168469378,0.00011401998296068729,126.26480343954582,0.9605691272897908,0.0006816054886465662,123.15759603934858,0.8109810670517147,0.0018638293019140907,119.71924097521983,0.5408868972891019,0.003254785678263986,114.70299019979454,0.48628617373072885,0.00567987897740941,108.90771872061715,0.4544293753648924,0.008930182038230202,102.48571000392214,0.4313007123918291,0.012976010437754619,95.50577828104667,0.41266162458570604,0.01774408421964972,88.00549387866295,0.39672969376618367,0.0231296995550538,80.00762219234798,0.38262292293229144,0.029021266809105276,140.0,0.99999998,1e-08,139.99742488192726,0.99999998,1.0000000000008388e-08,50.0,0.38084870049668323,0.028994720428508418,50.007360271519495,0.38084870049668323,0.028994720428508418
