time,well_I1_BHP,well_I1_BHT,well_I1_perf_0_molar_rate_G,well_I1_perf_0_molar_rate_L,well_I1_molar_rate_G_by_sum_perfs,well_I1_molar_rate_L_by_sum_perfs,well_I1_molar_rate_G_at_wh,well_I1_molar_rate_L_at_wh,well_I1_perf_0_mass_rate_G,well_I1_perf_0_mass_rate_L,well_I1_mass_rate_G_by_sum_perfs,well_I1_mass_rate_L_by_sum_perfs,well_I1_mass_rate_G_at_wh,well_I1_mass_rate_L_at_wh,well_I1_perf_0_volumetric_rate_G,well_I1_perf_0_volumetric_rate_L,well_I1_volumetric_rate_G_by_sum_perfs,well_I1_volumetric_rate_L_by_sum_perfs,well_I1_volumetric_rate_G_at_wh,well_I1_volumetric_rate_L_at_wh,well_I1_perf_0_molar_rate_CO2,well_I1_perf_0_molar_rate_H2O,well_I1_molar_rate_CO2_by_sum_perfs,well_I1_molar_rate_H2O_by_sum_perfs,well_I1_molar_rate_CO2_at_wh,well_I1_molar_rate_H2O_at_wh,well_I1_perf_0_mass_rate_CO2,well_I1_perf_0_mass_rate_H2O,well_I1_mass_rate_CO2_by_sum_perfs,well_I1_mass_rate_H2O_by_sum_perfs,well_I1_mass_rate_CO2_at_wh,well_I1_mass_rate_H2O_at_wh,well_I1_perf_0_advective_heat_rate_G,well_I1_perf_0_advective_heat_rate_L,well_I1_advective_heat_rate_G_by_sum_perfs,well_I1_advective_heat_rate_L_by_sum_perfs,well_I1_advective_heat_rate_G_at_wh,well_I1_advective_heat_rate_L_at_wh
282.5,204.18169256816947,313.15000000000003,2272.2099877079227,0.0,2272.2099877079227,0.0,2272.2108604901123,0.0,99999.95506362767,0.0,99999.95506362767,0.0,99999.99347476862,0.0,119.89625976859824,0.0,119.89625976859824,0.0,119.90115775535519,0.0,2272.264972984679,0.0002513232329409166,2272.264972984679,0.0002513232329409166,2272.2649708249514,0.00025132330837289,100002.38146105572,0.004527588041430612,100002.38146105572,0.004527588041430612,100002.38136600611,0.004527589400337613,-23250487.119793106,0.0,-23250487.119793106,0.0,-23249234.618522078,0.0
292.5,204.17929989817785,313.15000000000003,2272.2099830237357,0.0,2272.2099830237357,0.0,2272.2108602030225,0.0,99999.95485747684,0.0,99999.95485747684,0.0,99999.99346213399,0.0,119.89667512241114,0.0,119.89667512241114,0.0,119.9015929454559,0.0,2272.2649555458383,0.0002513232463302865,2272.2649555458383,0.0002513232463302865,2272.2649542876293,0.0002513233221709636,100002.38069357234,0.004527588282640112,100002.38069357234,0.004527588282640112,100002.38063819856,0.004527589648909909,-23250451.56278742,0.0,-23250451.56278742,0.0,-23249194.035777926,0.0
302.5,204.12133105615973,313.15000000000003,2272.209988086578,0.0,2272.209988086578,0.0,2272.2108398317723,0.0,99999.95508029747,0.0,99999.95508029747,0.0,99999.99256560029,0.0,119.9071964682953,0.0,119.9071964682953,0.0,119.9121348473999,0.0,2272.2645328930375,0.00025132357781899444,2272.2645328930375,0.00025132357781899444,2272.264502238683,0.0002513236507758918,100002.36209262258,0.004527594254409184,100002.36209262258,0.004527594254409184,100002.3607435244,0.0045275955687276905,-23249473.891282953,0.0,-23249473.891282953,0.0,-23248210.76942778,0.0
312.5,204.07746829868768,313.15000000000003,2272.2099862558325,0.0,2272.2099862558325,0.0,2272.210848729845,0.0,99999.95499973008,0.0,99999.95499973008,0.0,99999.99295720816,0.0,119.91515579962709,0.0,119.91515579962709,0.0,119.92011145293621,0.0,2272.2641590000067,0.0002513238227042213,2272.2641590000067,0.0002513238227042213,2272.264136040381,0.000251323896791844,100002.34563759028,0.0045275986660165465,100002.34563759028,0.0045275986660165465,100002.34462713718,0.004527600000705069,-23248734.22496489,0.0,-23248734.22496489,0.0,-23247467.14229243,0.0
322.5,204.048480216911,313.15000000000003,2272.209982401916,0.0,2272.209982401916,0.0,2272.210854725973,0.0,99999.95483012171,0.0,99999.95483012171,0.0,99999.99322110019,0.0,119.92041226902663,0.0,119.92041226902663,0.0,119.92538242428328,0.0,2272.2638868784124,0.00025132398175243636,2272.2638868784124,0.00025132398175243636,2272.2638712338135,0.0002513240568816542,100002.33366151893,0.004527601531270142,100002.33366151893,0.004527601531270142,100002.33297300013,0.004527602884723001,-23248246.18573894,0.0,-23248246.18573894,0.0,-23246975.752407912,0.0
332.5,204.01742283442752,313.15000000000003,2272.2099803036253,0.0,2272.2099803036253,0.0,2272.210853954933,0.0,99999.95473777858,0.0,99999.95473777858,0.0,99999.99318716938,0.0,119.92604521141025,0.0,119.92604521141025,0.0,119.93102872968734,0.0,2272.2635768406285,0.0002513241501520684,2272.2635768406285,0.0002513241501520684,2272.263560102618,0.00025132422538247867,100002.32001675607,0.004527604564989512,100002.32001675607,0.004527604564989512,100002.31928011621,0.004527605920265353,-23247722.942028604,0.0,-23247722.942028604,0.0,-23246449.26274339,0.0
342.5,203.96516563478465,313.15000000000003,2272.2099782520077,0.0,2272.2099782520077,0.0,2272.2108437292827,0.0,99999.95464749135,0.0,99999.95464749135,0.0,99999.99273714298,0.0,119.93553062974627,0.0,119.93553062974627,0.0,119.94052745200017,0.0,2272.2630079104156,0.0002513244284544133,2272.2630079104156,0.0002513244284544133,2272.2629804518638,0.00025132450273513345,100002.29497813738,0.004527609578606256,100002.29497813738,0.004527609578606256,100002.29376968651,0.004527610916773429,-23246840.42809885,0.0,-23246840.42809885,0.0,-23245563.419233084,0.0
352.5,203.93179163671238,313.15000000000003,2272.2099761271265,0.0,2272.2099761271265,0.0,2272.21085324452,0.0,99999.95455397817,0.0,99999.95455397817,0.0,99999.99315591139,0.0,119.9415860836545,0.0,119.9415860836545,0.0,119.94659380097517,0.0,2272.2626130413337,0.00025132460271047846,2272.2626130413337,0.00025132460271047846,2272.2625953201355,0.00025132467824401416,100002.2775999491,0.004527612717829269,100002.2775999491,0.004527612717829269,100002.27682003916,0.004527614078565915,-23246277.272217456,0.0,-23246277.272217456,0.0,-23244997.9193416,0.0
362.5,203.89892238542527,313.15000000000003,2272.209974203852,0.0,2272.209974203852,0.0,2272.210853671996,0.0,99999.95446933767,0.0,99999.95446933767,0.0,99999.99317472741,0.0,119.94754954958857,0.0,119.94754954958857,0.0,119.95256728648864,0.0,2272.2622006765014,0.00025132477175958856,2272.2622006765014,0.00025132477175958856,2272.262183466765,0.0002513248475202813,100002.25945177281,0.004527615763248988,100002.25945177281,0.004527615763248988,100002.25869437233,0.004527617128077867,-23245722.635095447,0.0,-23245722.635095447,0.0,-23244440.940609805,0.0
365.0,203.89089998876338,313.15000000000003,2272.2099795607137,0.0,2272.2099795607137,0.0,2272.2108598924037,0.0,99999.9547050938,0.0,99999.9547050938,0.0,99999.99344848821,0.0,119.94900526021942,0.0,119.94900526021942,0.0,119.95402546066197,0.0,2272.262102302879,0.00025132481327254114,2272.262102302879,0.00025132481327254114,2272.2620855063738,0.00025132488912078793,100002.2551223497,0.0045276165111048285,100002.2551223497,0.0045276165111048285,100002.2543831355,0.0045276178775109956,-23245587.334103342,0.0,-23245587.334103342,0.0,-23244305.070450928,0.0
375.0,203.85976699321657,313.15000000000003,2272.2099718160935,0.0,2272.2099718160935,0.0,2272.210854360334,0.0,99999.95436425574,0.0,99999.95436425574,0.0,99999.9932050245,0.0,119.95465311611242,0.0,119.95465311611242,0.0,119.95968235757285,0.0,2272.2616787151037,0.00025132496977294124,2272.2616787151037,0.00025132496977294124,2272.2616624620805,0.0002513250458348614,100002.23648025171,0.004527619330459536,100002.23648025171,0.004527619330459536,100002.23576495616,0.004527620700715027,-23245061.88583459,0.0,-23245061.88583459,0.0,-23243777.521062978,0.0
385.0,203.82335484924,313.15000000000003,2272.2099707693296,0.0,2272.2099707693296,0.0,2272.210852492475,0.0,99999.95431819078,0.0,99999.95431819078,0.0,99999.99312282311,0.0,119.96126005288757,0.0,119.96126005288757,0.0,119.96629799669378,0.0,2272.261164366302,0.00025132515076725263,2272.261164366302,0.00025132515076725263,2272.26114563498,0.00025132522670710816,100002.21384376095,0.004527622591072056,100002.21384376095,0.004527622591072056,100002.21301939547,0.004527623959128554,-23244447.049525477,0.0,-23244447.049525477,0.0,-23243160.631276637,0.0
395.0,203.78765018351052,313.15000000000003,2272.209969179558,0.0,2272.209969179558,0.0,2272.2108526466345,0.0,99999.95424822795,0.0,99999.95424822795,0.0,99999.9931296107,0.0,119.96773854317479,0.0,119.96773854317479,0.0,119.9727844391596,0.0,2272.2606314304135,0.00025132532512133404,2272.2606314304135,0.00025132532512133404,2272.2606129386536,0.000251325401225892,100002.1903892525,0.0045276257320608325,100002.1903892525,0.0045276257320608325,100002.18957543015,0.004527627103084445,-23243844.038659573,0.0,-23243844.038659573,0.0,-23242555.818801362,0.0
405.0,203.7678723194393,313.15000000000003,2272.2099649737897,0.0,2272.2099649737897,0.0,2272.210857630119,0.0,99999.9540631338,0.0,99999.9540631338,0.0,99999.99334893555,0.0,119.97132501754689,0.0,119.97132501754689,0.0,119.97637740454616,0.0,2272.260321307389,0.00025132542003728604,2272.260321307389,0.00025132542003728604,2272.260310873929,0.00025132549713612144,100002.17674073817,0.004527627441971709,100002.17674073817,0.004527627441971709,100002.1762815616,0.004527628830907227,-23243510.436854873,0.0,-23243510.436854873,0.0,-23242220.875742126,0.0
415.0,203.74886592367776,313.15000000000003,2272.209963571291,0.0,2272.209963571291,0.0,2272.210857808336,0.0,99999.95400141148,0.0,99999.95400141148,0.0,99999.9933567805,0.0,119.97477109901615,0.0,119.97477109901615,0.0,119.97982975900719,0.0,2272.2600180130016,0.0002513255106673137,2272.2600180130016,0.0002513255106673137,2272.2600079965714,0.0002513255879174566,100002.1633927522,0.004527629074671657,100002.1633927522,0.004527629074671657,100002.16295192912,0.00452763046633298,-23243190.00302223,0.0,-23243190.00302223,0.0,-23241898.970844887,0.0
425.0,203.73392902926992,313.15000000000003,2272.2099611942763,0.0,2272.2099611942763,0.0,2272.210858706741,0.0,99999.95389680033,0.0,99999.95389680033,0.0,99999.99339632054,0.0,119.97747831856694,0.0,119.97747831856694,0.0,119.98254281241186,0.0,2272.2597730354455,0.00025132558115252107,2272.2597730354455,0.00025132558115252107,2272.259765236313,0.0002513256587428223,100002.15261128997,0.004527630344462668,100002.15261128997,0.004527630344462668,100002.15226805012,0.004527631742251943,-23242938.38494662,0.0,-23242938.38494662,0.0,-23241646.011446565,0.0
435.0,203.70598310729915,313.15000000000003,2272.2104424265044,0.0,2272.2104424265044,0.0,2272.2108551910824,0.0,99999.97507583127,0.0,99999.97507583127,0.0,99999.99324159879,0.0,119.9852315694547,0.0,119.9852315694547,0.0,119.98761812373908,0.0,2272.259309734994,0.00025132575432583145,2272.259309734994,0.00025132575432583145,2272.2592928739855,0.00025132578925622336,100002.13222143709,0.004527633464179854,100002.13222143709,0.004527633464179854,100002.13147938409,0.004527634093450864,-23241783.44107018,0.0,-23241783.44107018,0.0,-23241172.721347667,0.0
445.0,203.67747484847845,313.15000000000003,2272.2106672252803,0.0,2272.2106672252803,0.0,2272.21085518512,0.0,99999.98496922699,0.0,99999.98496922699,0.0,99999.99324133882,0.0,119.99166564102458,0.0,119.99166564102458,0.0,119.99279527555835,0.0,2272.2588138763695,0.0002513259054924081,2272.2588138763695,0.0002513259054924081,2272.2587971606504,0.00025132592087930494,100002.11039869902,0.004527636187445732,100002.11039869902,0.004527636187445732,100002.10966304023,0.004527636464640679,-23240980.741955,0.0,-23240980.741955,0.0,-23240689.9885242,0.0
455.0,203.6582816546284,313.15000000000003,2272.210769221975,0.0,2272.210769221975,0.0,2272.2108573355863,0.0,99999.98945810276,0.0,99999.98945810276,0.0,99999.99333598244,0.0,119.9957345665133,0.0,119.9957345665133,0.0,119.99628063782849,0.0,2272.258467362321,0.0002513260017893285,2272.258467362321,0.0002513260017893285,2272.258455663855,0.0002513260086472994,100002.09514861571,0.004527637922234754,100002.09514861571,0.004527637922234754,100002.09463376625,0.004527638045781098,-23240507.1518537,0.0,-23240507.1518537,0.0,-23240365.03576664,0.0
465.0,203.63858504953112,313.15000000000003,2272.2108173852534,0.0,2272.2108173852534,0.0,2272.2108574778963,0.0,99999.99157777015,0.0,99999.99157777015,0.0,99999.99334224718,0.0,119.99958117765117,0.0,119.99958117765117,0.0,119.99985708104313,0.0,2272.2581059402864,0.0002513260948593787,2272.2581059402864,0.0002513260948593787,2272.258094853272,0.00025132609757573006,100002.07924243201,0.004527639598891708,100002.07924243201,0.004527639598891708,100002.0787544925,0.004527639647826777,-23240104.910484742,0.0,-23240104.910484742,0.0,-23240031.55992808,0.0
475.0,203.62403399639842,313.15000000000003,2272.210837962231,0.0,2272.210837962231,0.0,2272.210858256865,0.0,99999.9924833641,0.0,99999.9924833641,0.0,99999.99337653085,0.0,120.00234802084292,0.0,120.00234802084292,0.0,120.00249910062539,0.0,2272.257831943072,0.0002513261616828925,2272.257831943072,0.0002513261616828925,2272.2578235806604,0.00025132616275607686,100002.06718381458,0.004527640802717308,100002.06718381458,0.004527640802717308,100002.06681578486,0.0045276408220507255,-23239826.747495227,0.0,-23239826.747495227,0.0,-23239785.22212078,0.0
485.0,203.61434770235394,313.15000000000003,2272.210846308768,0.0,2272.210846308768,0.0,2272.210859598598,0.0,99999.99285069598,0.0,99999.99285069598,0.0,99999.99343558133,0.0,120.00416394892557,0.0,120.00416394892557,0.0,120.00425780508364,0.0,2272.2576462943684,0.0002513262054071681,2272.2576462943684,0.0002513262054071681,2272.257641283001,0.00025132620595960024,100002.05901341516,0.004527641590410134,100002.05901341516,0.004527641590410134,100002.05879286486,0.0045276416003622,-23239648.142801996,0.0,-23239648.142801996,0.0,-23239621.2557187,0.0
495.0,203.60113874044256,313.15000000000003,2272.210852177641,0.0,2272.210852177641,0.0,2272.2108588397655,0.0,99999.99310898621,0.0,99999.99310898621,0.0,99999.99340218624,0.0,120.006587488587,0.0,120.006587488587,0.0,120.00665588122963,0.0,2272.2573938721043,0.00025132626429502685,2272.2573938721043,0.00025132626429502685,2272.2573868264603,0.0002513262642268505,100002.0479043113,0.004527642651274908,100002.0479043113,0.004527642651274908,100002.04759423251,0.004527642650046712,-23239418.097162195,0.0,-23239418.097162195,0.0,-23239397.640607588,0.0
505.0,203.5840064624044,313.15000000000003,2272.2108553967437,0.0,2272.2108553967437,0.0,2272.2108579696614,0.0,99999.99325066034,0.0,99999.99325066034,0.0,99999.9933638944,0.0,120.00970827667297,0.0,120.00970827667297,0.0,120.00976608467025,0.0,2272.257060494304,0.0002513263396682945,2272.257060494304,0.0002513263396682945,2272.257051279967,0.00025132633919666214,100002.03323235431,0.004527644009124325,100002.03323235431,0.004527644009124325,100002.03282683136,0.004527644000627868,-23239125.43739732,0.0,-23239125.43739732,0.0,-23239107.622984827,0.0
515.0,203.56822950313838,313.15000000000003,2272.2108556663497,0.0,2272.2108556663497,0.0,2272.210858328707,0.0,99999.99326252702,0.0,99999.99326252702,0.0,99999.99337969733,0.0,120.01257623018928,0.0,120.01257623018928,0.0,120.01263015070965,0.0,2272.2567462048282,0.0002513264081887433,2272.2567462048282,0.0002513264081887433,2272.256737820001,0.0002513264077466646,100002.01940047451,0.00452764524352021,100002.01940047451,0.00452764524352021,100002.01903145824,0.004527645235556163,-23238857.379722487,0.0,-23238857.379722487,0.0,-23238840.574555535,0.0
525.0,203.55278834940785,313.15000000000003,2272.210855686931,0.0,2272.210855686931,0.0,2272.2108583377058,0.0,99999.99326343414,0.0,99999.99326343414,0.0,99999.99338009472,0.0,120.01537983796916,0.0,120.01537983796916,0.0,120.01543309593697,0.0,2272.2564337180847,0.000251326474664153,2272.2564337180847,0.000251326474664153,2272.2564254734707,0.0002513264742308173,100002.00564793289,0.0045276464410747164,100002.00564793289,0.0045276464410747164,100002.00528508743,0.004527646433268173,-23238595.8524582,0.0,-23238595.8524582,0.0,-23238579.219905008,0.0
535.0,203.54412885307536,313.15000000000003,2272.21085306418,0.0,2272.21085306418,0.0,2272.210859430363,0.0,99999.9931480076,0.0,99999.9931480076,0.0,99999.99342818328,0.0,120.0169512820276,0.0,120.0169512820276,0.0,120.01700500110299,0.0,2272.25625369683,0.00025132651140927914,2272.25625369683,0.00025132651140927914,2272.25624913709,0.00025132651138689633,100001.99772519746,0.004527647103038164,100001.99772519746,0.004527647103038164,100001.99752452332,0.004527647102634938,-23238449.329634927,0.0,-23238449.329634927,0.0,-23238432.667439613,0.0
545.0,203.53276663873257,313.15000000000003,2272.210853912677,0.0,2272.210853912677,0.0,2272.210858881422,0.0,99999.99318535093,0.0,99999.99318535093,0.0,99999.99340402539,0.0,120.01901226422184,0.0,120.01901226422184,0.0,120.01906734216726,0.0,2272.2560195151977,0.0002513265598331172,2272.2560195151977,0.0002513265598331172,2272.2560133203515,0.0002513265596508015,100001.98741886385,0.004527647975393606,100001.98741886385,0.004527647975393606,100001.98714622865,0.004527647972109189,-23238257.406277377,0.0,-23238257.406277377,0.0,-23238240.360426925,0.0
547.5,203.5338860167549,313.15000000000003,2272.2108465341703,0.0,2272.2108465341703,0.0,2272.210859895947,0.0,99999.99286062276,0.0,99999.99286062276,0.0,99999.9934486745,0.0,120.01880896465241,0.0,120.01880896465241,0.0,120.0188642194037,0.0,2272.256035392379,0.0002513265542679411,2272.256035392379,0.0002513265542679411,2272.2560376369584,0.000251326555014819,100001.98811761859,0.0045276478751369595,100001.98811761859,0.0045276478751369595,100001.98821640253,0.004527647888591964,-23238276.206763316,0.0,-23238276.206763316,0.0,-23238259.3155581,0.0
557.5,203.53129570890408,313.15000000000003,2272.210849809907,0.0,2272.210849809907,0.0,2272.21086024954,0.0,99999.99300478812,0.0,99999.99300478812,0.0,99999.99346423635,0.0,120.01927780075697,0.0,120.01927780075697,0.0,120.0193343992127,0.0,2272.2559849719373,0.0002513265656182954,2272.2559849719373,0.0002513265656182954,2272.255984026968,0.0002513265660344477,100001.98589861496,0.004527648079613591,100001.98589861496,0.004527648079613591,100001.98585702684,0.004527648087110575,-23238232.78820154,0.0,-23238232.78820154,0.0,-23238215.47997932,0.0
567.5,203.54619493782937,313.15000000000003,2272.2108392576083,0.0,2272.2108392576083,0.0,2272.210858522029,0.0,99999.99254038025,0.0,99999.99254038025,0.0,99999.99338820732,0.0,120.01657264135979,0.0,120.01657264135979,0.0,120.01662992724636,0.0,2272.256282899706,0.0002513265010770436,2272.256282899706,0.0002513265010770436,2272.2562907092447,0.0002513265024670329,100001.99901041608,0.00452764691690294,100001.99901041608,0.00452764691690294,100001.99935411385,0.004527646941943597,-23238484.903386246,0.0,-23238484.903386246,0.0,-23238467.626656458,0.0
577.5,203.50229527819351,313.15000000000003,2272.2110697611547,0.0,2272.2110697611547,0.0,2272.211055587167,0.0,100000.00268484441,0.0,100000.00268484441,0.0,100000.00206104723,0.0,120.02457371538569,0.0,120.02457371538569,0.0,120.0246344154093,0.0,2272.255828219313,0.00025132673874225087,2272.255828219313,0.00025132673874225087,2272.255797340271,0.0002513267359283279,100001.97899993196,0.00452765119844165,100001.97899993196,0.00452765119844165,100001.97764094532,0.004527651147748828,-23237743.07243817,0.0,-23237743.07243817,0.0,-23237724.042364903,0.0
587.5,203.49377949678535,313.15000000000003,2272.210847156201,0.0,2272.210847156201,0.0,2272.210859719266,0.0,99999.99288800178,0.0,99999.99288800178,0.0,99999.99344090222,0.0,120.02614938113012,0.0,120.02614938113012,0.0,120.02621207489375,0.0,2272.255798805899,0.0002513267924582385,2272.255798805899,0.0002513267924582385,2272.255794577995,0.00025132679260248485,100001.97770544761,0.004527652166135166,100001.97770544761,0.004527652166135166,100001.97751937756,0.004527652168733764,-23237592.536327105,0.0,-23237592.536327105,0.0,-23237573.630336847,0.0
597.5,203.48571566749513,313.15000000000003,2272.2108467326643,0.0,2272.2108467326643,0.0,2272.210859695746,0.0,99999.99286936263,0.0,99999.99286936263,0.0,99999.99343986776,0.0,120.02765171032708,0.0,120.02765171032708,0.0,120.02771575932451,0.0,2272.2559799629757,0.0002513268664306428,2272.2559799629757,0.0002513268664306428,2272.255975910657,0.0002513268666148279,100001.98567817056,0.004527653498748029,100001.98567817056,0.004527653498748029,100001.98549982802,0.004527653502066124,-23237452.347322997,0.0,-23237452.347322997,0.0,-23237433.10142647,0.0
607.5,203.47011384216222,313.15000000000003,2272.2108493138444,0.0,2272.2108493138444,0.0,2272.2108583891923,0.0,99999.9929829617,0.0,99999.9929829617,0.0,99999.99338236768,0.0,120.03055901762767,0.0,120.03055901762767,0.0,120.03062489480762,0.0,2272.256329610228,0.0002513270094715166,2272.256329610228,0.0002513270094715166,2272.256321335538,0.0002513270092187014,100002.00106614611,0.004527656075629371,100002.00106614611,0.004527656075629371,100002.00070197701,0.004527656071074906,-23237181.014580566,0.0,-23237181.014580566,0.0,-23237161.205020137,0.0
617.5,203.4653450437648,313.15000000000003,2272.210844733819,0.0,2272.210844733819,0.0,2272.21085955002,0.0,99999.99278139518,0.0,99999.99278139518,0.0,99999.99343345615,0.0,120.03144705938692,0.0,120.03144705938692,0.0,120.03151414344293,0.0,2272.2564300712993,0.000251327052478188,2272.2564300712993,0.000251327052478188,2272.256427384001,0.0002513270528589072,100002.00548743788,0.0045276568503945566,100002.00548743788,0.0045276568503945566,100002.00536916988,0.004527656857253213,-23237098.10075379,0.0,-23237098.10075379,0.0,-23237078.116870914,0.0
627.5,203.45871930067602,313.15000000000003,2272.210845343978,0.0,2272.210845343978,0.0,2272.210859571224,0.0,99999.99280824885,0.0,99999.99280824885,0.0,99999.99343438988,0.0,120.03268107192179,0.0,120.03268107192179,0.0,120.03274955353777,0.0,2272.256575807158,0.0002513271129123794,2272.256575807158,0.0002513271129123794,2272.25657228601,0.00025132711322411875,100002.011901273,0.004527657939116515,100002.011901273,0.004527657939116515,100002.0117463073,0.004527657944732499,-23236983.018959604,0.0,-23236983.018959604,0.0,-23236962.66052457,0.0
637.5,203.45598854358812,313.15000000000003,2272.210843291158,0.0,2272.210843291158,0.0,2272.2108593921,0.0,99999.99271790448,0.0,99999.99271790448,0.0,99999.9934265069,0.0,120.03318900550055,0.0,120.03318900550055,0.0,120.03325870204853,0.0,2272.256633375336,0.00025132713753759994,2272.256633375336,0.00025132713753759994,2272.2566315310855,0.0002513271380498899,100002.01443484855,0.004527658382739863,100002.01443484855,0.004527658382739863,100002.01435368307,0.004527658391968767,-23236935.70217026,0.0,-23236935.70217026,0.0,-23236915.07475018,0.0
647.5,203.46221022604115,313.15000000000003,2272.2108382030765,0.0,2272.2108382030765,0.0,2272.2108593856087,0.0,99999.99249397752,0.0,99999.99249397752,0.0,99999.99342622068,0.0,120.03202807869864,0.0,120.03202807869864,0.0,120.03209864341189,0.0,2272.2564927755725,0.0002513270803421169,2272.2564927755725,0.0002513270803421169,2272.256495889734,0.0002513270814141963,100002.00824705296,0.004527657352363237,100002.00824705296,0.004527657352363237,100002.00838410719,0.004527657371676747,-23237044.220517326,0.0,-23237044.220517326,0.0,-23237023.48926263,0.0
657.5,203.4505094753538,313.15000000000003,2272.2108467484627,0.0,2272.2108467484627,0.0,2272.2108586382697,0.0,99999.99287006095,0.0,99999.99287006095,0.0,99999.9933933313,0.0,120.0342077883138,0.0,120.0342077883138,0.0,120.03428023739211,0.0,2272.256756085821,0.00025132718772757315,2272.256756085821,0.00025132718772757315,2272.2567495015323,0.00025132718776408865,100002.01983533696,0.004527659286912231,100002.01983533696,0.004527659286912231,100002.01954556242,0.004527659287570058,-23236841.033402685,0.0,-23236841.033402685,0.0,-23236819.594561864,0.0
667.5,203.44269202692416,313.15000000000003,2272.210844908333,0.0,2272.210844908333,0.0,2272.210859022006,0.0,99999.99278907751,0.0,99999.99278907751,0.0,99999.9934102202,0.0,120.03566386519789,0.0,120.03566386519789,0.0,120.0357377931921,0.0,2272.2569227000217,0.0002513272584501873,2272.2569227000217,0.0002513272584501873,2272.2569181097447,0.0002513272587285306,100002.02716802797,0.004527660560980124,100002.02716802797,0.004527660560980124,100002.02696600986,0.004527660565994479,-23236705.149854075,0.0,-23236705.149854075,0.0,-23236683.382831044,0.0
677.5,203.43638013119306,313.15000000000003,2272.2108440251304,0.0,2272.2108440251304,0.0,2272.2108594073156,0.0,99999.99275020833,0.0,99999.99275020833,0.0,99999.99342717821,0.0,120.0368394108241,0.0,120.0368394108241,0.0,120.03691461678115,0.0,2272.2570568457013,0.00025132731550824727,2272.2570568457013,0.00025132731550824727,2272.2570533180215,0.0002513273159235976,100002.03307177933,0.004527661588881075,100002.03307177933,0.004527661588881075,100002.03291652614,0.004527661596363611,-23236595.473522138,0.0,-23236595.473522138,0.0,-23236573.407274973,0.0
687.5,203.42876749472842,313.15000000000003,2272.2108443826987,0.0,2272.2108443826987,0.0,2272.2108591809374,0.0,99999.99276594553,0.0,99999.99276594553,0.0,99999.99341721596,0.0,120.03825740470816,0.0,120.03825740470816,0.0,120.03833388842975,0.0,2272.257218838421,0.00025132738435274036,2272.257218838421,0.00025132738435274036,2272.2572145060444,0.00025132738469785525,100002.04020107891,0.004527662829114618,100002.04020107891,0.004527662829114618,100002.04001041102,0.004527662835331862,-23236463.1736507,0.0,-23236463.1736507,0.0,-23236440.76418195,0.0
697.5,203.42575194252905,313.15000000000003,2272.210842076989,0.0,2272.210842076989,0.0,2272.2108593783787,0.0,99999.99266447155,0.0,99999.99266447155,0.0,99999.99342590562,0.0,120.0388186153962,0.0,120.0388186153962,0.0,120.03889610211922,0.0,2272.2572802638597,0.00025132741131375007,2272.2572802638597,0.00025132741131375007,2272.257278283139,0.00025132741193421187,100002.04290441245,0.004527663314817207,100002.04290441245,0.004527663314817207,100002.04281724094,0.004527663325994827,-23236410.83338817,0.0,-23236410.83338817,0.0,-23236388.22485046,0.0
707.5,203.41411697840755,313.15000000000003,2272.2108456130504,0.0,2272.2108456130504,0.0,2272.2108591709634,0.0,99999.99282009457,0.0,99999.99282009457,0.0,99999.9934167783,0.0,120.04098622959316,0.0,120.04098622959316,0.0,120.04106519876764,0.0,2272.2575274721903,0.0002513275164978302,2272.2575274721903,0.0002513275164978302,2272.2575214687536,0.00025132751670057385,100002.0537840511,0.004527665209708411,100002.0537840511,0.004527665209708411,100002.05351983983,0.004527665213360838,-23236208.585823543,0.0,-23236208.585823543,0.0,-23236185.50628934,0.0
717.5,203.43897800022177,313.15000000000003,2272.210823402678,0.0,2272.210823402678,0.0,2272.210856292546,0.0,99999.99184261402,0.0,99999.99184261402,0.0,99999.993290097,0.0,120.0363515601075,0.0,120.0363515601075,0.0,120.0364301029768,0.0,2272.2569812852817,0.00025132728972808216,2272.2569812852817,0.00025132728972808216,2272.2569948208998,0.00025132729206886527,100002.02974636524,0.0045276611244514,100002.02974636524,0.0045276611244514,100002.03034206781,0.0045276611666206085,-23236641.151847806,0.0,-23236641.151847806,0.0,-23236618.640837524,0.0
727.5,203.40495658429535,313.15000000000003,2272.2108507352823,0.0,2272.2108507352823,0.0,2272.2108526061907,0.0,99999.9930455248,0.0,99999.9930455248,0.0,99999.99312786345,0.0,120.04269112479186,0.0,120.04269112479186,0.0,120.04277256682136,0.0,2272.2577226201765,0.0002513275993435387,2272.2577226201765,0.0002513275993435387,2272.257704388208,0.0002513275982409739,100002.06237251397,0.004527666702173849,100002.06237251397,0.004527666702173849,100002.061570125,0.004527666682311146,-23236049.83917719,0.0,-23236049.83917719,0.0,-23236025.842703734,0.0
730.0,203.40091471247595,313.15000000000003,2272.2108483451425,0.0,2272.2108483451425,0.0,2272.210859605688,0.0,99999.99294033511,0.0,99999.99294033511,0.0,99999.99343591163,0.0,120.04344445928153,0.0,120.04344445928153,0.0,120.04352642109545,0.0,2272.2578032316765,0.0002513276353120101,2272.2578032316765,0.0002513276353120101,2272.2577943944298,0.00025132763524821376,100002.06592022609,0.004527667350145863,100002.06592022609,0.004527667350145863,100002.06553129887,0.004527667348996571,-23235979.402549475,0.0,-23235979.402549475,0.0,-23235955.49652477,0.0
